ticker,date,Buyer Change Day,Buyer Change Week,Buyer Change Month,Buyer Change TriMonth,Trade Direction Day,Trade Direction Week,Trade Direction Month,Trade Direction TriMonth,Open,High,Low,Close,Adj Close,Volume,change_day,change_week,change_month,change_3mo,change_6mo,change_9mo,change_1yr,next_day_pct_change,target,mean_sentiment,comment_count,sentiment_change,volume_change,svc
AAPL,2020-10-09,-0.4529907858900469,-0.4529907858900469,-1.1919150030584482,-2.5734490087658703,-1.0,-1.0,-1.0,-1.0,115.27999877929688,117.0,114.91999816894533,116.97000122070312,113.66860961914062,100506900.0,0.0173956907624261,0.0349496573582754,0.0306634505471821,0.2273141927931772,0.7200086861825625,0.5180868979728914,1.0536413994197225,-0.0170982548091882,0.0,0.1189121643546968,16.0,0.0944703846202733,3.0,0.2834111538608199
AAPL,2020-10-15,-3.53643128039728,-0.7568614094332837,-1.306817395674034,-2.583703563104509,-1.0,-1.0,-1.0,-1.0,118.72000122070312,121.1999969482422,118.1500015258789,120.70999908447266,117.30303955078124,112559200.0,-0.003960797818957,0.0499258093520573,0.0765181967680388,0.2553801414683816,0.7150632342075107,0.5422248172593551,1.0806018275564635,0.0039765481220859,0.0,0.0854860907699912,25.0,0.043601743525847,18.0,0.7848313834652477
AAPL,2020-11-03,-17.827722729964414,-17.827722729964414,-1.838316369879403,-2.745991166009108,-1.0,-1.0,-1.0,-1.0,109.66000366210938,111.48999786376952,108.7300033569336,110.44000244140624,107.32291412353516,107624400.0,0.0153534082298385,-0.0528301782617466,-0.0520172373870099,0.0052390662522425,0.4760818465602074,0.3837536229146845,0.7325944788275531,-0.0151212455736033,0.0,0.0106570072921699,29.0,-0.039166624927725,8.0,-0.3133329994218004
AB,2020-02-13,-12.839065974152186,-12.839065974152186,-12.839065974152186,-12.839065974152186,-1.0,-1.0,-1.0,-1.0,35.25,35.25,34.45000076293945,34.54999923706055,20.675634384155277,460900.0,-0.0134212190415029,0.0055294912228023,0.0673461783939335,0.1660477677849658,0.3318603808105473,0.2428506763569389,0.2177909358273961,0.0136037986023414,0.0,-0.0192296032328158,4.0,0.4364003804512321,3.0,1.3092011413536964
ABBV,2020-03-03,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,89.44000244140625,90.9000015258789,85.66000366210938,87.56999969482422,69.20211791992188,12660900.0,-0.0126283545257318,-0.0180531568964301,0.080843983138259,0.0116621893311745,0.3697485755412761,0.2076668978914166,0.1657756175678746,0.0127898695325263,0.0,0.0335217714309692,1.0,0.0293891616165637,0.0,0.0
ABBV,2020-03-18,6.560905728294745,5.726983621888964,3.6016417107259744,3.6016417107259744,1.0,1.0,1.0,1.0,70.0,71.38999938964844,64.69000244140625,71.02999877929688,56.131385803222656,23712800.0,-0.027252777066749,-0.1628756717984708,-0.2412136657288306,-0.1950169355741371,0.0201031187987572,-0.0523563790310177,-0.070325258085804,0.0280162990181254,1.0,0.0498767495155334,4.0,-0.2937425822019577,3.0,-0.8812277466058731
ABBV,2020-05-12,-2.291521890201529,-2.291521890201529,-1.2747572143183863,-2.3734676533108257,-1.0,-1.0,-1.0,-0.716464899675637,90.0,92.2300033569336,88.47000122070312,90.45999908447266,72.55207061767578,23492300.0,0.0291239787944863,0.059622613673641,0.1433267072917736,-0.0436550617555853,0.0920021997260791,0.4629832902699264,0.2468567316013783,-0.0282997766980439,-1.0,-0.2209491175599396,2.0,-0.4698262936435639,0.0,-0.0
ABBV,2020-07-07,-2.154670864939679,-2.154670864939679,-2.154670864939679,-1.7927964994742522,-1.0,-1.0,-1.0,-1.0,98.68000030517578,100.69000244140624,98.55999755859376,99.3499984741211,79.68216705322266,6345600.0,0.0034340671218264,0.0301741237834367,0.0586041824596741,0.3314628356671527,0.1431097384587145,0.3887508809254703,0.4780286876876618,-0.0034223146635598,0.0,0.0470094559714198,3.0,-0.1346019329503177,2.0,-0.2692038659006355
ABBV,2020-11-04,-1.806440032309856,-2.684907944193158,-2.684907944193158,-2.684907944193158,-1.0,-1.0,-1.0,-1.0,93.13999938964844,97.48999786376952,92.66999816894533,94.5,77.76209259033203,25849000.0,0.0743520826440164,0.1740588029647412,0.1152275932699662,0.0347509048609704,0.1512229530008799,0.1287222470097937,0.2186151335837534,-0.0692064397185637,-2.0,0.0368026196956634,1.0,-0.2137495912611484,1.0,-0.2137495912611484
ABBV,2020-11-09,-1.3844857984247707,-1.5089480839020537,-1.5089480839020537,-1.5089480839020537,-1.0,-1.0,-1.0,-1.0,95.73999786376952,96.9499969482422,94.66999816894533,95.12000274658205,78.27228546142578,11028900.0,0.0244482258620002,0.0778471643660179,0.0993769025411364,0.0404156874079371,0.078842888907934,0.031745935968084,0.1780988078463021,-0.0238647744657167,0.0,0.0093890707939863,1.0,-0.1230626422911881,2.0,-0.2461252845823763
ABBV,2020-11-16,-0.9919623586290252,-1.5756162106150835,-1.5285882690147166,-1.5285882690147166,-1.0,-1.0,-1.0,-1.0,99.95999908447266,100.54000091552734,98.33000183105467,98.36000061035156,80.93839263916016,8611300.0,-0.0068661579902532,0.0340619564385695,0.140141286612657,0.0423362898148373,0.1065381012877397,0.0879686209904915,0.171218929115509,0.0069136280527493,0.0,0.0607960969209671,1.0,-0.0699300804796318,2.0,-0.1398601609592636
ABBV,2020-11-20,-0.4974012829033928,-0.8656031085137555,-1.445088533870839,-1.445088533870839,-1.0,-1.0,-1.0,-1.0,99.9499969482422,101.83000183105467,98.62000274658205,100.83999633789062,82.97913360595703,9682500.0,0.011738454846544,0.0181742320004059,0.1960619466301625,0.0815068807809269,0.1405662183852767,0.1774364822493692,0.2300323221265199,-0.0116022622154106,0.0,-0.0096611462067812,4.0,-0.2492570430816461,1.0,-0.2492570430816461
ABBV,2020-11-27,-0.0,-0.0,-1.3004726922496084,-1.3004726922496084,-1.0,-1.0,-1.0,-1.0,104.9800033569336,105.8000030517578,104.3000030517578,104.88999938964844,86.31182861328125,4418800.0,0.0066222431381592,0.0523729559633758,0.3031434572788956,0.1290050361343437,0.1865054826668188,0.2314919659020275,0.2532169652691487,-0.0065786775359885,0.0,0.1880413121543824,3.0,0.0576061862520873,1.0,0.0576061862520873
ABBV,2020-12-29,-2.015381573744563,-2.015381573744563,-2.015381573744563,-1.3336589391460505,-1.0,-1.0,-1.0,-1.0,103.9499969482422,105.37000274658205,103.9499969482422,104.6999969482422,86.15547943115234,5096400.0,0.0120832615969403,0.0095462197615205,-0.0018114455995298,0.2213817745567847,0.0941242241019735,0.4309383202619401,0.2482620333416789,-0.0119389995422654,0.0,0.0088045972709854,3.0,-0.263977497505645,1.0,-0.263977497505645
ABT,2020-04-21,-3.72757519221308,-3.2040076610181427,-3.2040076610181427,-2.163804294123901,-1.0,-1.0,-1.0,-1.0,96.0999984741211,96.97000122070312,93.62000274658205,94.0500030517578,85.31124114990234,12030300.0,-0.0403059955497735,0.0550818826947989,0.3889125751637265,0.0525580829253016,0.1456360126277054,0.0812697076730022,0.2828353331467919,0.0419987989534886,1.0,0.1644209958612918,6.0,-0.1859707497060299,5.0,-0.9298537485301496
ABT,2020-04-28,-13.0953276047261,-13.0953276047261,-4.016344456880627,-9.394737519400625,-1.0,-1.0,-1.0,-1.0,94.87999725341795,95.1500015258789,91.33999633789062,91.45999908447266,82.96188354492188,7805500.0,-0.0367564800922958,-0.0275386639944946,0.2318284019325036,0.0257440148000209,0.1296415090517444,0.0457935105094555,0.1875786947072926,0.0381590733107841,1.0,0.1030314341187476,2.0,0.2579446812160312,0.0,0.0
ABT,2020-06-10,-82.65366972477064,-82.65366972477064,-82.65366972477064,-3.049104980873949,-1.0,-1.0,-1.0,-1.0,90.8499984741211,92.75,90.63999938964844,92.16000366210938,83.59685516357422,5829100.0,0.0209373457080863,0.0083153850082522,-0.0406995888052273,0.1851467798784762,0.1081574401348899,0.1214247648936508,0.1546255383127801,-0.0205079633888453,0.0,0.1573266386985778,1.0,0.1479825247079134,0.0,0.0
ABT,2020-07-23,-33.34726688102894,-4.740724385173465,-4.740724385173465,-2.913668967665091,-1.0,-1.0,-1.0,-1.0,100.27999877929688,101.9800033569336,100.06999969482422,100.81999969482422,91.80724334716795,5905800.0,0.0062880885152527,0.0458507524329665,0.1085587802366436,0.0774049327969359,0.1202205743740314,0.2673116953487475,0.1567728988875294,-0.0062487955358099,0.0,-0.0161970658227801,2.0,0.4240882438607514,1.0,0.4240882438607514
ABT,2020-08-27,-4.423268867576151,-3.800623643066342,-3.800623643066342,-4.643851669520807,-1.0,-1.0,-1.0,-1.0,111.01000213623048,114.0,109.5199966430664,111.29000091552734,101.34127807617188,36319000.0,0.0784961109846293,0.0950508465186494,0.085544439232249,0.1770127172805315,0.4564780413221654,0.3190003920358337,0.3431574676974418,-0.0727829337399883,-2.0,0.1131817007437348,15.0,0.0850929895415902,14.0,1.1913018535822633
ABT,2020-09-01,-9.003179650238472,-4.700812788780059,-4.700812788780059,-5.138135084789869,-1.0,-1.0,-1.0,-1.0,108.93000030517578,109.06999969482422,105.58000183105467,106.5500030517578,97.02499389648438,7963100.0,-0.0266741845243211,0.0398162922480611,0.0583034470178374,0.1702807944716244,0.3084916045573715,0.2764204190170609,0.2883982600039287,0.0274051957733034,1.0,-0.1532381203724071,2.0,-0.3523081543001656,1.0,-0.3523081543001656
ABT,2020-10-26,-2.186612746450986,-2.186612746450986,-1.999083958124529,-3.5941966112792327,-1.0,-1.0,-1.0,-1.0,107.56999969482422,109.16000366210938,107.0500030517578,109.0,99.58679962158205,7298000.0,0.0112253955681616,0.0088854760520882,0.0571607697317835,0.095166231834544,0.2003922206956423,0.2312951357910611,0.3560128796406003,-0.0111007848669135,0.0,-0.1692634876817464,1.0,-0.0868230648338794,1.0,-0.0868230648338794
ABUS,2020-07-23,-68.37285,-68.37285,-68.37285,-68.37285,-1.0,-1.0,-1.0,-1.0,2.9100000858306885,6.480000019073486,2.6600000858306885,6.199999809265137,6.199999809265137,109113500.0,1.1985815446937198,2.084577034170127,2.0243902212094147,4.040650173270215,0.9871794989358278,5.813186407233201,2.3513512050609178,-0.5451612870973552,-5.0,-0.0833216165192425,2.0,-0.5025726710446178,1.0,-0.5025726710446178
ACMR,2020-09-10,-4.563888695462146,-4.563888695462146,-2.546722684600076,-1.9799443399232115,-1.0,-1.0,-1.0,-1.0,20.350000381469727,20.976667404174805,19.76666641235352,20.21999931335449,20.21999931335449,1669200.0,0.0096537619356515,-0.3630158876750931,-0.3827211223897061,0.0959348768142296,1.5889884073620482,3.022545921264011,3.23899358369117,-0.0095614578973527,0.0,0.4525715745985508,1.0,0.5993884764611721,0.0,0.0
ACN,2020-04-29,-8.252281197789488,-7.906357443406048,-18.385174895824257,-8.375345916289877,-1.0,-1.0,-1.0,-1.0,182.30999755859372,188.1699981689453,181.6999969482422,187.55999755859372,173.26327514648438,2957600.0,0.0515814726887049,0.0885037904532457,0.1094471602846403,-0.0940261160251595,0.0342579003356355,-0.0291472599123537,0.0398386585428169,-0.0490513327101707,-1.0,-0.0258533619344234,1.0,-0.0313216168433427,0.0,-0.0
ACN,2020-10-19,-13.22355274263613,-4.592428761974644,-8.009072305737968,-7.783188894926666,-1.0,-1.0,-1.0,-1.0,230.22999572753903,233.25,225.72000122070312,226.2400054931641,210.5819396972656,1904500.0,-0.0165617588288158,-0.0188645737594527,-0.0383354456365075,0.0196449790528965,0.3712587767301205,0.0948441714912076,0.2287357553992191,0.0168406699429262,0.0,0.2612377554178238,1.0,0.0552107244729996,0.0,0.0
ADAP,2020-01-13,-0.0,-0.0,-0.0135309391377745,-0.0135309391377745,-1.0,-1.0,-1.0,-1.0,2.200000047683716,5.840000152587891,2.0999999046325684,3.990000009536743,3.990000009536743,56072474.0,1.9999999103689583,2.2975205650796,2.270491734399364,2.7641511555879243,0.1400000027247838,-0.0742459251719683,-0.3048780194011257,-0.6666666567076618,-5.0,0.4589146822690964,1.0,0.4245156198740005,0.0,0.0
ADAP,2020-05-29,-0.0,-0.0,-0.0,-0.0,-1.0,-1.0,-1.0,-1.0,10.039999961853027,12.76990032196045,7.800000190734863,11.06999969482422,11.06999969482422,113528936.0,1.277777652409073,0.8858602914214315,1.8903394034829288,2.0580110620955288,11.280895640760823,5.918749706167733,2.2558821718585587,-0.5609755855922293,-5.0,-0.0023982692509889,2.0,-0.0403903396800159,0.0,-0.0
ADBE,2020-01-13,-275.7175,-275.7175,-18.54816894135745,-18.54816894135745,-1.0,-1.0,-1.0,-1.0,341.5400085449219,345.7300109863281,341.2200012207031,345.6300048828125,345.6300048828125,2069200.0,0.0171272398282371,0.0357196779627708,0.1379140580603624,0.2419777723605212,0.1194131168255077,0.2713529886932513,0.4549779012526724,-0.0168388370280295,0.0,-0.2642841003835201,1.0,-0.7311125248670578,0.0,-0.0
ADBE,2020-04-01,-11.913,-11.913,-2.162148599998857,-4.6856726945045954,-1.0,-1.0,-1.0,-1.0,307.0,309.6099853515625,298.32000732421875,301.2099914550781,301.2099914550781,3903000.0,-0.0535130697017516,-0.0153640356665897,-0.1352988613948778,-0.0867166135509114,0.1045066220270651,-0.0005973097468718,0.110042324230394,0.0565386250868662,2.0,0.1314227546875675,3.0,0.1322014297669132,2.0,0.2644028595338264
ADBE,2020-04-08,-19.03614457831325,-19.03614457831325,-2.270319066379946,-4.925095411123007,-1.0,-1.0,-1.0,-1.0,313.8800048828125,317.7200012207031,308.20001220703125,317.17999267578125,317.17999267578125,4002500.0,0.0267050794535779,0.0530194936215615,-0.0457308261138943,-0.0612365783893598,0.1711405989053875,0.0332268594840443,0.1791516569052162,-0.0260104678432006,-1.0,0.0218629613518714,1.0,-0.035385437309742,0.0,-0.0
ADBE,2020-05-01,-10.974799999999998,-10.974799999999998,-12.60896498234982,-2.9949925108596123,-1.0,-1.0,-1.0,-1.0,347.239990234375,350.3099975585937,340.260009765625,343.8399963378906,343.8399963378906,2578600.0,-0.0277118479374832,-0.0007556226707731,0.1415291859240008,-0.0207894799966209,0.2350130807626795,0.152124358414043,0.2295808122101736,0.0285016822211585,1.0,0.1221211850643158,1.0,-0.3318563625216484,0.0,-0.0
ADBE,2020-05-08,-18.33601609657948,-18.33601609657948,-12.631774057367654,-3.101406598465524,-1.0,-1.0,-1.0,-1.0,370.0,371.1000061035156,365.4100036621094,367.510009765625,367.510009765625,2547200.0,0.0019903238692342,0.0688401979985886,0.1586796716440139,0.0038788643282776,0.278740492590249,0.2341662007931209,0.3325718785267864,-0.0019863703489155,0.0,0.031069807109556,7.0,-0.1082078000929739,6.0,-0.6492468005578433
ADBE,2020-05-15,-21.361666666666665,-21.361666666666665,-12.636365455270042,-3.245914571560421,-1.0,-1.0,-1.0,-1.0,351.57000732421875,365.4800109863281,351.5299987792969,365.2999877929687,365.2999877929687,2626600.0,0.027884782171875,-0.006013501439228,0.0659468187362781,-0.0378487242250983,0.244464049734689,0.2921368145243423,0.2883089526340905,-0.0271283150169378,-1.0,-0.171020452864468,2.0,-0.1963866958394645,1.0,-0.1963866958394645
ADBE,2020-06-08,-17.299196787148592,-17.299196787148592,-11.617179041026816,-3.79035789541296,-1.0,-1.0,-1.0,-1.0,391.0,398.1000061035156,385.8399963378906,397.7799987792969,397.7799987792969,2593000.0,0.0124204758427617,0.020786302237115,0.0845193306700828,0.300827324843288,0.3126753139348703,0.3960131795152017,0.43004024138026,-0.0122681002005837,0.0,-0.4723366894759238,1.0,-0.9392618187703192,0.0,-0.0
ADBE,2020-07-01,-8.9748,-8.9748,-20.97021493923984,-18.377843343218103,-1.0,-1.0,-1.0,-1.0,434.7999877929687,442.0499877929687,433.6199951171875,439.80999755859375,439.80999755859375,2581700.0,0.010337460718196,0.0188334067382145,0.1264470720430253,0.460144118838721,0.3335253655567476,0.6127388483712413,0.4592719605247011,-0.0102316910142554,0.0,0.4937805300578475,1.0,0.4794528301184376,2.0,0.9589056602368752
ADBE,2020-07-08,-16.557344064386317,-16.557344064386317,-20.94395947147028,-18.34399458106889,-1.0,-1.0,-1.0,-1.0,453.760009765625,458.239990234375,452.0,457.6799926757813,457.6799926757813,1999200.0,0.0185152385513578,0.0513886546200366,0.1505857360357607,0.4815006749963304,0.3728065405870318,0.6528710825717075,0.5045364047003893,-0.0181786563917218,0.0,0.0178227766882628,2.0,0.1219384217790017,1.0,0.1219384217790017
ADBE,2020-07-22,-40.01421542294756,-40.01421542294756,-33.64422541002306,-26.47687378784358,-1.0,-1.0,-1.0,-1.0,447.5499877929687,449.3699951171875,441.760009765625,445.0499877929687,445.0499877929687,1400300.0,0.0017331165386409,0.0278053110916778,0.0146132886432366,0.3215250833259402,0.2713534562556674,0.6678533724360296,0.4455306636829723,-0.0017301180424478,0.0,0.0439489558339118,1.0,-0.1247998004158339,2.0,-0.2495996008316678
ADBE,2020-07-24,-5.906429959920292,-19.970184241133747,-23.72642822671836,-22.16877675532597,-1.0,-1.0,-1.0,-1.0,425.0,435.0,423.4400024414063,430.30999755859375,430.30999755859375,1900800.0,-0.0033121617365233,-0.0048795518329848,-0.0031736358886952,0.2505376051319905,0.2246634702404755,0.6466783464639574,0.3938068287687448,0.0033231686084322,0.0,-0.2926561486674472,2.0,-0.2727954712463544,1.0,-0.2727954712463544
ADBE,2020-07-29,-38.99159518954266,-18.273307166642457,-25.86695420707877,-23.785586966462876,-1.0,-1.0,-1.0,-1.0,435.1600036621094,440.4800109863281,435.0400085449219,436.2999877929687,436.2999877929687,1489300.0,0.0093461757647537,-0.019660712818782,0.02852422262551,0.2495345276356817,0.2406869796093877,0.6078864123059107,0.4368988497715904,-0.0092596336015959,0.0,-0.0313589759171009,2.0,-0.1610664865002035,2.0,-0.3221329730004071
ADBE,2020-08-03,-8.0514,-28.53037215952086,-25.736104432632374,-23.429326013155272,-1.0,-1.0,-1.0,-1.0,449.8399963378906,450.739990234375,442.2799987792969,447.9700012207031,447.9700012207031,2075200.0,0.0082147862718706,0.0248684396371599,0.0113330824592583,0.2831772794169325,0.2513128525717965,0.6118087756843205,0.5252119922832741,-0.0081478533976344,0.0,0.004474782384932,1.0,0.1625133097792664,2.0,0.3250266195585328
ADBE,2020-08-05,-38.013674846940845,-28.07879238528896,-27.733303704148,-25.04455711588691,-1.0,-1.0,-1.0,-1.0,449.0899963378906,454.0400085449219,446.3500061035156,449.510009765625,449.510009765625,2353100.0,0.0057952122529179,0.0302773833193978,0.0003338624242323,0.2399592391819045,0.2296813699258213,0.6198558910472973,0.5705601592744449,-0.005761821275662,0.0,0.3570000827312469,1.0,0.1322743445634841,1.0,0.1322743445634841
ADBE,2020-08-17,-19.08833333333333,-35.18926841535873,-26.96589340476387,-26.10051580315501,-1.0,-1.0,-1.0,-1.0,450.0,456.1000061035156,449.2000122070313,451.5799865722656,451.5799865722656,1555700.0,0.0088918239823025,0.0187010261173159,0.0443087103962944,0.2272195697317576,0.1919756613356831,0.5332223829283094,0.5709861450519695,-0.0088134562803816,0.0,0.0049695093184709,1.0,-0.0312244947999716,0.0,-0.0
ADBE,2020-08-24,-5.562015826298119,-5.562015826298119,-25.297820926650317,-23.610189431872705,-1.0,-1.0,-1.0,-1.0,478.1400146484375,480.0199890136719,469.5199890136719,476.2999877929687,476.2999877929687,1840500.0,0.0065085722588236,0.0547411354704647,0.1068764158288295,0.2646363317260616,0.3694652228581756,0.5940428622874823,0.6863758096439607,-0.006466484676049,0.0,0.2161501087248324,2.0,0.071995713127156,4.0,0.2879828525086242
ADBE,2020-09-15,-18.08833333333333,-18.08833333333333,-6.950540607525238,-23.0639716725754,-1.0,-1.0,-1.0,-1.0,493.739990234375,499.6900024414063,491.489990234375,497.6700134277344,497.6700134277344,5682400.0,0.0242020326336038,0.0769047847346207,0.1118632856154142,0.208905184237075,0.59606817396615,0.5652953689570752,0.7589864146995215,-0.0236301353272767,0.0,0.0887512224726378,4.0,-0.2193144622724503,0.0,-0.0
ADBE,2020-10-08,-14.21694214876033,-14.21694214876033,-53.44866413528402,-26.59727701270896,-1.0,-1.0,-1.0,-1.0,499.0499877929687,499.489990234375,487.55999755859375,490.8399963378906,490.8399963378906,1590700.0,-0.0046841682798005,-0.017357036412148,0.0237350458549756,0.0528528174296081,0.5401317148963121,0.4417388125673076,0.7896234221726064,0.0047062129733281,0.0,0.0679918229579925,1.0,-0.1716456413269043,0.0,-0.0
ADBE,2020-11-16,-16.693333333333335,-16.693333333333335,-7.492690585074961,-18.570864418686423,-1.0,-1.0,-1.0,-1.0,460.4299926757813,469.5299987792969,458.25,460.9500122070313,460.9500122070313,2522200.0,-0.0178761328595978,-0.0216283952213439,-0.0832703442728952,-0.0055230685522588,0.2384470636466127,0.2026456211519114,0.5494118057379203,0.0182015053881614,0.0,-0.023782605305314,1.0,-0.0368181820958852,0.0,-0.0
ADBE,2020-12-14,-6.619860374312869,-7.862637319168403,-9.551303288224329,-29.91598630950841,-1.0,-1.0,-1.0,-1.0,475.6099853515625,488.4100036621094,475.5,486.4200134277344,486.4200134277344,3945200.0,0.0220840278303688,-0.0118435481407123,0.0515370909842516,-0.0226053402786213,0.1815774711828064,0.5599885097857673,0.5299113345052504,-0.0216068613040043,0.0,0.0424222787842154,2.0,-0.160710952244699,0.0,-0.0
ADBE,2020-12-15,-26.77833333333333,-10.130911064831208,-11.053775352213291,-29.45709650592993,-1.0,-1.0,-1.0,-1.0,489.0499877929687,489.5,480.5299987792969,482.6400146484375,482.6400146484375,2558600.0,-0.0077710593210582,-0.0255208854829849,0.0283377048926634,0.0139496106059611,0.1672350626308192,0.6382337281355075,0.4905498234824761,0.0078319216487887,0.0,0.0287263691425323,1.0,-0.0136959096416831,1.0,-0.0136959096416831
ADI,2020-11-27,-4.188689655172413,-1.5641935188701208,-1.4876297571624073,-1.0026012410498184,-1.0,-1.0,-1.0,-1.0000000000000002,138.1199951171875,138.5500030517578,137.24000549316406,137.75,126.11781311035156,1305700.0,0.0132401794304908,0.0116032114986028,0.182708043896064,0.1519485024647306,0.2277208824372376,0.2511459209332154,0.2368918420727539,-0.0130671677843774,0.0,-0.0503169856965541,1.0,-0.0638957507908343,0.0,-0.0
ADM,2020-06-05,-86.99889826331194,-70.27171409893236,-86.11930225588183,-86.11930225588183,-1.0,-1.0,-0.6921808924517232,-0.6921808924517232,41.95000076293945,42.880001068115234,41.95000076293945,42.52000045776367,36.7336311340332,3539700.0,0.0335443855185093,0.0816586786770325,0.2486024296365374,0.1411242066079847,0.0083816248896142,0.1298062076623367,0.1094391085684476,-0.032455679686829,-1.0,0.2346075773239135,1.0,0.3549481686204671,0.0,0.0
ADP,2020-09-01,-2.4387515977830385,-1.926753599704854,-1.926753599704854,-2.1710248549675613,-1.0,-1.0,-1.0,-1.0,138.7899932861328,138.8699951171875,137.35000610351562,138.52999877929688,124.17943572998048,1615700.0,-0.0040260693728558,-0.0179357559614445,0.0302691811312989,-0.0813381187928811,-0.1471219772812444,-0.1638192641585563,-0.1527645476784324,0.0040423441307551,0.0,0.2533351406455039,2.0,-0.2329367799684405,1.0,-0.2329367799684405
